customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
0520-FDVVT,0,35,102.35,27.95589556139258,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
3439-GVUSX,0,1,24.4,4.944807978839769,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1444-VVSGW,0,70,115.65,35.075336896034514,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
5712-PTIWW,0,2,79.85,10.24446117882619,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
5949-HGVJL,0,26,73.05,23.309119144665985,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
5203-XEHAX,0,34,64.35,23.636152526380755,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1635-HDGFT,0,19,20.5,14.193253347328938,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
3315-TOTBP,0,15,76.0,19.734847220260175,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8050-XGRVL,0,62,54.75,27.494482517571775,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6661-HBGWL,1,42,104.75,29.42416438142992,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1518-VOWAV,0,9,74.65,17.029040141919943,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
9828-QHFBK,0,24,51.15,20.476006312075853,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3908-MKIMJ,1,68,41.95,26.356882650861497,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
5012-YSPJJ,0,31,54.35,22.124658635547625,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5909-ECHUI,0,1,56.25,7.055660458533558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1309-BXVOQ,0,21,106.1,24.28982927775677,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
6728-VOIFY,0,63,96.0,32.51118311306556,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
9317-WZPGV,1,2,79.75,10.406947963480595,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4891-NLUBA,0,61,61.45,28.233788387288833,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
2856-HYAPG,0,1,68.65,7.629424573129888,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8969-PRHFK,0,18,19.65,14.33924757685238,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0661-KQHNK,0,6,19.0,8.971319729251366,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
8709-KRDVL,0,33,100.0,27.24568664998628,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
4488-PSYCG,0,16,20.25,13.30492829503833,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1427-VERSM,0,56,98.7,31.820261915431086,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
9801-NOSHQ,0,23,19.8,14.927040646751994,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
6339-YPSAH,0,9,73.8,17.034753768810116,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3621-CEOVK,1,14,100.2,20.92452310117032,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
6906-ANDWJ,0,15,74.9,19.607491737862738,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2159-TURXX,0,5,20.05,8.648730536280913,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1548-FEHVL,0,61,106.2,32.91004862019123,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3795-CAWEX,0,70,116.55,35.30324318683295,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
6215-NQCPY,0,15,99.7,21.793744907371277,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
5647-URDKA,0,8,19.7,9.685446605378933,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
2229-DPMBI,0,8,19.5,10.469787187926253,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
9626-WEQRM,0,4,29.15,9.111327659163637,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2188-SXWVT,0,34,55.0,23.040818313864044,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6258-PVZWJ,0,68,90.8,32.80257927398128,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
1094-BKOSX,0,45,51.0,24.336418708276376,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
6969-MVBAI,1,9,90.1,17.84482509841407,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2978-XXSOG,0,22,59.05,20.3666222824753,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2342-CKIAO,0,2,20.3,6.2155165414733835,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
6953-PBDIN,0,70,72.95,31.150257063885842,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
3898-BSJYF,0,10,73.55,16.950496047419524,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
3938-YFPXD,0,72,84.3,32.33801205891357,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
7696-AMHOD,0,49,78.0,28.39294883975232,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
2453-SAFNS,1,54,72.1,28.52594825780587,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9558-IHEZX,0,71,106.75,34.18738581761336,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
9617-UDPEU,0,22,19.25,14.35400176051136,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
6340-DACFT,0,50,20.55,19.403697553824987,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
4955-VCWBI,0,43,20.0,17.852664374712244,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
6813-GZQCG,0,45,24.65,19.948607697757918,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
7426-GSWPO,1,64,103.5,33.16404696280606,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3389-KTRXV,0,23,23.85,16.409196517111003,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
3118-UHVVQ,0,68,25.8,23.136791459401046,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1031-IIDEO,0,1,70.85,7.722989854204486,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5832-XKAES,0,2,69.8,9.802888913230321,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3205-MXZRA,0,26,59.45,21.53907748681222,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
4701-AHWMW,0,55,54.55,26.38963130454007,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
8317-BVKSO,0,14,20.05,12.913226395744028,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
5702-KVQRD,0,71,82.55,32.08081386573683,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0083-PIVIK,0,64,81.25,31.654602496751263,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
9210-IAHGH,0,7,70.75,14.77341175848985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
6169-PGNCD,0,57,74.3,29.10968108347093,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
0023-XUOPT,0,13,94.1,20.176503842098857,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
4592-IWTJI,0,3,29.7,8.517187182667987,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4909-JOUPP,1,72,109.7,34.98683993979042,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
4657-FWVFY,0,40,96.35,28.588510838361177,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2257-BOVXD,0,14,66.6,18.880668999513336,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
7729-JTEEC,0,2,44.5,8.459551536159442,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7632-MNYOY,1,66,110.9,34.385226533035464,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
6518-LGAOV,0,38,105.0,28.822010581072902,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
7242-QZLXF,0,1,25.3,5.027288515940821,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4576-CSAJH,0,22,55.15,20.061284529390694,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
9696-RMYBA,0,5,80.1,14.193253347328938,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8690-UPCZI,0,29,69.05,23.30538325479421,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1062-LHZOD,0,1,69.9,7.682855643141455,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
9770-LXDBK,0,3,20.4,7.385341539421644,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4086-WITJG,0,71,19.7,20.599434157379374,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
8344-WFMFH,0,9,50.1,15.116992973233126,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9600-NAXZN,0,43,101.4,29.821138755688988,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
8822-KNBHV,0,48,83.45,28.529795243530906,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
8404-FYDIB,0,26,86.65,24.156678730449926,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2791-SFVEW,0,9,20.15,11.956994686023018,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6457-USBER,0,1,80.8,8.121022190546057,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
6762-NSODU,0,46,19.4,18.752414398742335,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
4662-EKDPQ,0,2,62.05,9.354570546201368,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9248-OJYKK,1,1,76.45,7.951768916582594,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
9888-ZCUMM,0,64,60.05,28.438823118353238,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
3398-FSHON,1,12,91.3,19.53784537302781,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
3319-DWOEP,1,6,95.75,15.963580736343118,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1074-WVEVG,0,59,20.35,20.43330961267233,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
9979-RGMZT,0,7,94.05,16.473765352066494,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
6437-UDQJM,1,72,84.1,32.54152702924908,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
1226-IENZN,1,16,78.75,20.189939352755562,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2108-GLPQB,0,25,55.55,21.087776942308043,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9259-PACGQ,0,34,62.65,24.36958346129406,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4415-IJZTP,0,1,74.5,7.873563779994357,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1465-VINDH,0,10,102.1,19.3958841754468,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
5474-LAMUQ,0,24,20.1,15.600606371585886,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
3468-DRVQJ,0,10,70.3,16.817124466325673,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1122-YJBCS,0,69,53.65,28.350033839248447,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4990-ALDGW,0,57,20.75,19.67007003453209,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
4816-OKWNX,0,50,103.4,31.100447045195697,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
3315-IKYZQ,0,28,50.8,21.00308880367448,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
2810-FTLEM,0,16,50.15,17.463158596020243,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4747-LCAQL,0,25,79.0,23.102304238398602,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3411-WLRSQ,1,3,74.6,11.972326677482831,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0898-XCGTF,0,61,96.5,31.827038847120722,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
8006-PYCSW,0,2,20.1,6.126300874998863,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
8249-THVEC,0,51,19.4,18.98866280288779,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
8722-PRFDV,0,71,77.55,31.665721791026,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
2164-SOQXL,0,20,20.05,14.279881572062425,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4020-KIUDI,0,6,19.85,9.909840793489087,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5850-BDWCY,0,6,20.2,9.505639140227492,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2038-YSEZE,0,29,67.45,22.727861637924303,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0827-ITJPH,0,36,18.55,16.917288512467014,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
8799-OXZMD,0,28,29.75,17.664658712728478,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1925-TIBLE,0,7,86.5,16.040754050424336,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1705-GUHPV,0,63,24.2,22.0073094495698,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
4779-ZGICK,0,48,23.55,19.959293923261438,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0048-PIHNL,0,49,20.45,18.397677844824326,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0818-OCPZO,1,27,81.45,23.87032892815645,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3967-KXAPS,0,72,92.3,33.40996051071282,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1447-GIQMR,0,1,69.15,7.650883152017421,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3704-IEAXF,0,72,53.65,28.305644261077234,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
6810-VCAEX,0,47,39.65,22.718577645437346,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0674-EYYZV,0,1,54.65,6.9749503363767555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4480-MBMLB,0,36,104.8,28.526803258052333,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1395-OFUWC,0,43,29.3,20.219269690443447,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0822-QGCXA,1,27,83.85,24.481317929390823,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0872-NXJYS,0,9,79.55,17.17875880756123,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
2832-KJCRD,0,38,103.65,28.742828580461378,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
3588-WSTTJ,1,35,99.05,27.79378707827333,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
4075-WKNIU,0,0,73.35,24.396289540713173,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
5090-EMGTC,0,59,100.05,32.39631072982819,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
2346-CZYIL,0,27,20.35,15.579049406958703,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
3798-EPWRR,1,2,43.95,8.281793513247461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6258-NGCNG,0,7,23.5,10.710243921204382,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4186-ZBUEW,0,36,70.7,25.09663715670447,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
5274-XHAKY,0,41,94.3,28.54207535657563,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1442-BQPVU,0,13,29.15,13.691918236899017,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3978-YNKDD,0,19,20.85,14.948250149248144,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
4940-KHCWD,0,60,37.7,24.413416868396073,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9412-ARGBX,0,48,95.5,30.010089717584428,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1
1389-CXMLU,1,3,91.05,12.764525397781304,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
9589-ABEPT,0,69,92.45,33.035668127149634,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
9388-ZEYVT,0,43,44.15,23.208262333675922,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
0305-SQECB,0,11,36.05,14.240181730616525,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7605-SNLQG,0,45,50.25,24.198242292774054,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4670-TABXH,0,72,109.75,34.80966831665786,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
5561-NWEVX,1,2,79.2,10.706997181473463,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0064-SUDOG,0,12,20.3,11.718996627426163,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
8561-NMTBD,0,67,112.35,34.32756460627739,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
5161-XEUVX,0,37,94.3,27.57774834976039,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
8292-FRFZQ,0,39,41.15,22.340240943614322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8591-NXRCV,0,41,74.65,26.678324616806513,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
7895-VONWT,0,25,48.25,20.564145701729956,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
4526-RMTLL,0,8,76.15,16.574800252169908,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
6253-GNHWH,0,71,71.1,31.080825448442404,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4566-NECEV,0,5,96.55,15.276586967173943,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8080-POTJR,0,30,79.3,24.84250248623752,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
6906-MPARY,0,40,89.6,27.640938868248842,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
3662-FXJFO,0,54,20.5,19.20860993626962,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
8107-RZLNV,0,72,106.3,34.55997212818882,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
0516-OOHAR,0,28,100.35,25.911648478630877,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
2027-CWDNU,0,18,85.6,21.938549962728334,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2737-WFVYW,0,2,45.25,8.296439296575297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
9912-OMZDS,0,59,106.15,32.732797413179576,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
3733-ZEECP,0,22,51.1,20.26382515798103,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2452-MRMZF,1,72,25.7,23.23017127793716,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
2272-QAGFO,1,14,74.3,19.547440290700933,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
